"SYMBOL","probeID","chr","pos","region","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CISD1","CISD1","chr10",60029455,"Body",-0.60297172618656,10.8077575133677,-6.01660607972676,5.5496107459122e-08,1.01104977382423e-05,8.14329558551231
"NGFRAP1","NGFRAP1",NA,NA,NA,-0.467963014571367,10.5679384009264,-6.0152386122761,5.58161393761641e-08,1.01106949612823e-05,8.13781246023058
"ZNF22","ZNF22","chr10",45498904,"Body",0.279324476979895,9.07831802970878,6.00597968411502,5.80314946333847e-08,1.04522635220358e-05,8.10069819859557
"ADAM32","ADAM32","chr8",38965386,"Body",-0.0682207003751483,6.5961052345991,-6.00251983484993,5.88814188202325e-08,1.05454292463354e-05,8.0868344727489
"TNFRSF10B","TNFRSF10B",NA,NA,NA,0.330526876780295,7.37130854706595,5.99175116831527,6.16062228908895e-08,1.0971445312591e-05,8.04370165006444
"C5ORF22","C5ORF22",NA,NA,NA,-0.431159582447631,7.13259076638494,-5.98782856697298,6.26293890543235e-08,1.10913499051511e-05,8.0279966892946
"C15ORF52","C15ORF52",NA,NA,NA,0.772545937765273,9.09901060304656,5.98515105652512,6.33374035092636e-08,1.11544205069092e-05,8.01727875140416
"TRIP10","TRIP10","chr19",6739192,"TSS1500",0.284038930012667,6.9154407675122,5.97374098286106,6.64442140853803e-08,1.16369148425776e-05,7.97162341734832
"MGC5457","MGC5457",NA,NA,NA,0.336322791236168,7.52581523907059,5.96823294243755,6.79973540534644e-08,1.18434951840375e-05,7.9495948226304
"DHDDS","DHDDS",NA,NA,NA,-0.240543733426636,7.6619310223393,-5.95851431403002,7.08256672049263e-08,1.2203852024895e-05,7.91074387994004
"PLCG1","PLCG1",NA,NA,NA,0.374307986161638,8.64065099976657,5.95841805404147,7.08542536454497e-08,1.2203852024895e-05,7.91035918406067
"BEX5","BEX5",NA,NA,NA,-0.970227017757786,8.37069713147897,-5.95718575558793,7.1221218441816e-08,1.2203852024895e-05,7.90543458707416
"CRYM","CRYM","chr16",21295255,"5'UTR",-0.707610461337982,7.54304335464702,-5.95373095859721,7.22600505382279e-08,1.2269995597002e-05,7.89163018776293
"MZF1","MZF1",NA,NA,NA,0.280446601033615,8.71741979828161,5.95215016480941,7.27403573419548e-08,1.2269995597002e-05,7.88531471507483
"ITGB5","ITGB5","chr3",124606184,"TSS200",0.691687601719105,8.73321228182965,5.94904210190582,7.36939149888663e-08,1.2269995597002e-05,7.87289932314235
"LMTK2","LMTK2","chr7",97838659,"3'UTR",-0.271582781074067,7.116189559995,-5.94896562332344,7.37175335800422e-08,1.2269995597002e-05,7.87259385236593
"TSPO","TSPO",NA,NA,NA,0.586556052952345,8.78892471139403,5.94748961837845,7.41748289180117e-08,1.2269995597002e-05,7.86669866318761
"TLR5","TLR5","chr1",223316634,"TSS200",0.486805716012984,7.34065250791607,5.94720121720573,7.42645077017872e-08,1.2269995597002e-05,7.86554684395965
"CYTSA","CYTSA",NA,NA,NA,0.423513206334876,9.62997372835435,5.94703355219299,7.43166925749019e-08,1.2269995597002e-05,7.86487723092915
"UBE2N","UBE2N","chr12",93836136,"TSS200",-0.781925275674421,10.3129532399958,-5.9451873572047,7.48937101145601e-08,1.23011948737386e-05,7.8575044188447
"TLN2","TLN2","chr15",63084959,"Body",-0.492943746108709,8.89535684911091,-5.94261654969834,7.57045732900485e-08,1.23702833674976e-05,7.84723919554322
"SLC5A3","SLC5A3",NA,NA,NA,1.16525532188604,8.78620879614168,5.93997904875323,7.65454766241017e-08,1.23925993284236e-05,7.83670929066814
"ENAH","ENAH",NA,NA,NA,0.382581231809089,8.68244424114326,5.93973730116883,7.66230116205373e-08,1.23925993284236e-05,7.83574422497421
"TBC1D2B","TBC1D2B",NA,NA,NA,0.375703020074672,8.17782517011418,5.93393830100876,7.8506314166325e-08,1.26327419242259e-05,7.81259854690232
"TGIF2","TGIF2","chr20",35201208,"TSS1500",0.263976893006309,6.92237518956402,5.92918637677333,8.00835597480549e-08,1.28214588081482e-05,7.79363804395811
"TBC1D9B","TBC1D9B",NA,NA,NA,0.308079616645696,9.23120237270248,5.92697637290254,8.08277122089528e-08,1.28311776934472e-05,7.78482180973076
"MAGED1","MAGED1","chrX",51546668,"5'UTR",-0.413957459426861,9.86136738335949,-5.92660389702536,8.09538024823167e-08,1.28311776934472e-05,7.78333602905029
"PCNXL2","PCNXL2","chr1",233120048,"3'UTR",-0.158088477247007,6.87425609145562,-5.91315499887575,8.56388813227587e-08,1.35062315319973e-05,7.72971153015458
"SLC6A12","SLC6A12","chr12",324682,"TSS1500",0.909107297042427,8.94316278951107,5.9091710381826,8.70774057240714e-08,1.36651176309558e-05,7.71383470338597
"ENDOG","ENDOG","chr9",131580591,"TSS200",-0.298048725059721,7.44404341051685,-5.9078128021672,8.75732653310491e-08,1.36752340443067e-05,7.70842275292903
"SLC6A17","SLC6A17","chr1",110692996,"TSS200",-0.72369308749821,8.41752186573373,-5.90351206374706,8.91618120654024e-08,1.38039185795771e-05,7.69128920865144
"ACRV1","ACRV1",NA,NA,NA,-0.216171378131258,6.97264824023439,-5.90322662671758,8.92682431802306e-08,1.38039185795771e-05,7.69015222521759
"U2AF2","U2AF2",NA,NA,NA,0.306108143064087,9.27906126514918,5.89975910485172,9.0571234251899e-08,1.39311570883667e-05,7.67634159291993
"ARSG","ARSG","chr17",66292375,"5'UTR",-0.144612356507134,6.81533253593221,-5.8979030982033,9.12763575028462e-08,1.39311570883667e-05,7.66895058564479
"CNKSR3","CNKSR3","chr6",154831770,"TSS200",0.452407774766664,8.44359930687915,5.89755427158238,9.14094849962234e-08,1.39311570883667e-05,7.667561578133
"YBX1","YBX1","chr1",43166549,"Body",0.572020593519584,10.0160796877211,5.89028589182018,9.4227407641156e-08,1.42511564014621e-05,7.6386260265025
"CAPS","CAPS",NA,NA,NA,0.599895415965972,7.70306592790203,5.88972937802919,9.44466644111131e-08,1.42511564014621e-05,7.63641106416697
"DPP6","DPP6","chr7",153584839,"Body",-0.434030677464496,7.60637623593002,-5.88707286421554,9.55002398060392e-08,1.42511564014621e-05,7.62583899954827
"CHCHD9","CHCHD9",NA,NA,NA,-0.47629910605086,9.77417286328283,-5.88586028203009,9.59849966928559e-08,1.42511564014621e-05,7.6210138867738
"A2ML1","A2ML1","chr12",8995808,"Body",0.223568375812742,6.70114616929472,5.88537252219129,9.6180673479954e-08,1.42511564014621e-05,7.61907309163743
"C7ORF52","C7ORF52",NA,NA,NA,-0.198403837440349,6.70140995329586,-5.88530810654136,9.62065447922049e-08,1.42511564014621e-05,7.61881678627131
"FYCO1","FYCO1","chr3",46037470,"TSS200",0.47698212606182,7.85490369122776,5.8820394553497,9.75283874727729e-08,1.43797668971484e-05,7.60581238147339
"GCN1L1","GCN1L1","chr12",120632437,"Body",0.276575514245966,9.48975390931323,5.87571452653183,1.00137265793081e-07,1.46326778020707e-05,7.58065592357713
"PPEF1","PPEF1",NA,NA,NA,-0.331536862589156,6.87631574608877,-5.87564359277046,1.00166911137203e-07,1.46326778020707e-05,7.58037385071746
"COL18A1","COL18A1","chr21",46824701,"TSS1500",0.316864289564574,7.26930198547883,5.86944403246231,1.02791614082188e-07,1.49472209468136e-05,7.55572565477873
"NPTX2","NPTX2","chr7",98246006,"TSS1500",-1.2286423998672,9.41798080641247,-5.86655160138187,1.04039276312657e-07,1.505956647996e-05,7.54422916774584
"GNG13","GNG13","chr16",850240,"5'UTR",-0.138072561938606,6.67847050469777,-5.86080720649469,1.06561598659464e-07,1.53545576250227e-05,7.52140315343279
"CDK2AP1","CDK2AP1","chr12",123750864,"Body",0.405065110764587,12.3556459548757,5.85322790011981,1.09982103906496e-07,1.57757135467689e-05,7.49129838985189
"MRPS30","MRPS30","chr5",44809098,"1stExon",-0.621193563352597,8.11204691801897,-5.8468915259172,1.1292460457168e-07,1.6124819661812e-05,7.46614145024263
"ILK","ILK",NA,NA,NA,0.33659910334965,9.01923843302607,5.84197919442209,1.15259106492131e-07,1.63843662591953e-05,7.44664518149666
"LOC642921","LOC642921",NA,NA,NA,0.199035971289392,7.04976063431562,5.8389813728087,1.16707086882651e-07,1.6516136849018e-05,7.43475025880314
"TSPAN7","TSPAN7","chrX",38420578,"TSS200",-0.717883514901388,12.590638799789,-5.83642889693686,1.17954088068131e-07,1.66184204078211e-05,7.42462417425732
"SIRT1","SIRT1","chr10",69643020,"TSS1500",0.262417568318236,8.62738043932192,5.83405455080513,1.19125855310151e-07,1.67092460766894e-05,7.41520622326781
"POLR2H","POLR2H","chr3",184081162,"TSS200",0.304701071794288,10.1236686507215,5.8303547050855,1.20974688065604e-07,1.67432276287917e-05,7.40053343532231
"TUBB2A","TUBB2A","chr6",3157124,"Body",-0.988217543516585,10.9360068527598,-5.83016150667783,1.21072003780519e-07,1.67432276287917e-05,7.39976734659886
"OLFM1","OLFM1","chr9",138011583,"Body",-0.428017573194508,11.7029430422457,-5.83004062891504,1.2113293021025e-07,1.67432276287917e-05,7.39928803535039
"C13ORF1","C13ORF1",NA,NA,NA,-0.522890837305336,8.02379858526161,-5.82935154098061,1.21480831376091e-07,1.67432276287917e-05,7.39655569552684
"SH2D5","SH2D5",NA,NA,NA,-0.340769319340402,7.65768862981473,-5.82567117723415,1.23355693391413e-07,1.69008550586682e-05,7.38196450746957
"BDNF","BDNF","chr11",27744675,"TSS1500",-0.175548987243737,6.80608259763054,-5.8250191749592,1.23690800429369e-07,1.69008550586682e-05,7.37937993141229
"BTBD7","BTBD7","chr14",93706609,"3'UTR",0.152326066579604,7.08800590102194,5.8233001561798,1.24578626668628e-07,1.69429795256464e-05,7.37256615131001
"RN7SK","RN7SK",NA,NA,NA,0.712898621331584,9.46603209800085,5.8223576854102,1.25068050757138e-07,1.69429795256464e-05,7.36883073821243
"NEDD8","NEDD8","chr14",24699043,"Body",-0.258283214746138,12.4277567348402,-5.81865420163878,1.27009694743073e-07,1.71327971206613e-05,7.3541544249662
"SIPA1","SIPA1","chr11",65405484,"TSS200",0.750770033695753,8.35170999829891,5.81701507789825,1.27878505373438e-07,1.71495050169912e-05,7.347659945855
"NRN1","NRN1","chr6",6002766,"Body",-0.466097021051479,7.56752332263698,-5.81615437838156,1.28337059000536e-07,1.71495050169912e-05,7.34424998413834
"POLA1","POLA1","chrX",24711994,"TSS200",0.292452168235952,7.85267866264726,5.8153696763206,1.28756536089713e-07,1.71495050169912e-05,7.34114127619507
"LOC100189589","LOC100189589","chr2",74618939,"Body",-0.183252721234667,6.76885979206619,-5.81153682094416,1.30824965545422e-07,1.73414345967585e-05,7.32595911948915
"ZHX3","ZHX3","chr20",39929561,"TSS1500",0.563644836993619,9.10471808069115,5.80831534815855,1.32588768596532e-07,1.73414345967585e-05,7.31320156482032
"LRRC49","LRRC49","chr15",71194445,"Body",-0.506246816971393,8.77053496637536,-5.80759467591008,1.32986544516152e-07,1.73414345967585e-05,7.31034794649909
"PTRF","PTRF","chr17",40573764,"Body",0.782904384156769,9.7686401967219,5.80705451809021,1.33285456392851e-07,1.73414345967585e-05,7.30820919077628
"MOCS2","MOCS2",NA,NA,NA,-0.123294767443569,6.70291175495234,-5.80689389115039,1.33374471628196e-07,1.73414345967585e-05,7.30757320246409
"LASS2","LASS2",NA,NA,NA,0.39754703042613,8.41332847284426,5.80599013932137,1.33876400762382e-07,1.73414345967585e-05,7.30399499845532
"BNIP3","BNIP3","chr10",133794593,"Body",-0.413190653798562,11.4045603541322,-5.80520193993043,1.34315673831524e-07,1.73414345967585e-05,7.30087446814958
"PCDH19","PCDH19",NA,NA,NA,-0.569680328734437,8.39728477823893,-5.80430632624545,1.34816534880477e-07,1.73414345967585e-05,7.29732886982461
"HS.143018","HS.143018",NA,NA,NA,0.761906632126079,10.2124860890188,5.80376357524604,1.35120957268118e-07,1.73414345967585e-05,7.29518030053614
"PPP1R16A","PPP1R16A","chr8",145725708,"Body",0.554486988622893,9.07609768808476,5.79617896283509,1.39446646987321e-07,1.77700478104167e-05,7.26516321894311
"UXT","UXT",NA,NA,NA,0.254935286744958,8.62552182880759,5.79561999094771,1.39770789667852e-07,1.77700478104167e-05,7.26295159667464
"IQGAP1","IQGAP1","chr15",90931452,"TSS200",0.424700657151572,8.13032772357246,5.79498084821557,1.40142332889721e-07,1.77700478104167e-05,7.26042286918317
"COQ6","COQ6",NA,NA,NA,-0.177786049650826,7.77981929558558,-5.79202110930243,1.41875605095553e-07,1.79181541096774e-05,7.24871421346158
"C6ORF142","C6ORF142",NA,NA,NA,-0.528343864507341,7.1279514243158,-5.78705879355746,1.44829151397932e-07,1.82185876956922e-05,7.22908844868338
"ZNF215","ZNF215","chr11",6947628,"TSS200",-0.224610485445726,6.74015956971137,-5.78112987696102,1.48437555001265e-07,1.85723860621652e-05,7.20564810802795
"ENPP5","ENPP5","chr6",46138530,"5'UTR",-0.532164522850447,8.37981594598114,-5.78052045485793,1.48813440371923e-07,1.85723860621652e-05,7.20323923255063
"ALOX12B","ALOX12B","chr17",7991541,"TSS1500",-0.202303795923037,6.75909635038537,-5.77867675946202,1.49956334468264e-07,1.86229279397295e-05,7.19595220205809
"BCL2L12","BCL2L12",NA,NA,NA,0.152848864048615,6.88569805951949,5.77692067833978,1.51052959227944e-07,1.86229279397295e-05,7.1890122738201
"SSH3","SSH3","chr11",67070233,"TSS1500",0.232346396489222,7.35099731794586,5.77632185048752,1.51428715029946e-07,1.86229279397295e-05,7.18664592371305
"KCNF1","KCNF1","chr2",11053694,"1stExon",-0.494686644372763,9.3846853232578,-5.77609975719589,1.51568309414833e-07,1.86229279397295e-05,7.18576831525325
"SMYD3","SMYD3","chr1",246670940,"TSS1500",-0.425663331869877,8.127355223242,-5.77291486836961,1.53584142791297e-07,1.863145731811e-05,7.17318453112236
"ZNF786","ZNF786","chr7",148788328,"TSS1500",0.758982233622444,10.4736379707803,5.7723711930081,1.53930885252472e-07,1.863145731811e-05,7.17103668260556
"C2ORF80","C2ORF80",NA,NA,NA,-0.913820260479692,9.55241832914806,-5.77236193496884,1.53936796472485e-07,1.863145731811e-05,7.17100010837896
"HS.539915","HS.539915",NA,NA,NA,-0.145574132965851,6.62443668064355,-5.77228065835129,1.53988700862612e-07,1.863145731811e-05,7.17067902304652
"PLXDC2","PLXDC2","chr10",20106714,"Body",0.54238409318922,8.38071779131241,5.76916500883961,1.55991454589687e-07,1.87919541674759e-05,7.15837186022494
"ZNF652","ZNF652",NA,NA,NA,0.580467637269335,10.9947510990092,5.76837889057897,1.56500817041439e-07,1.87919541674759e-05,7.15526700279164
"CBLN4","CBLN4","chr20",54580133,"TSS200",-0.974819586266467,7.835126601234,-5.76597503924842,1.58068574622329e-07,1.87962791593844e-05,7.14577373140672
"NACC2","NACC2","chr9",138904964,"Body",0.524493290467252,7.36668808213144,5.765402348457,1.58444352267915e-07,1.87962791593844e-05,7.14351228647741
"RBM6","RBM6",NA,NA,NA,0.547397291509757,9.61065806959338,5.76507681226891,1.5865834887274e-07,1.87962791593844e-05,7.14222684513273
"NEUROD6","NEUROD6","chr7",31378807,"Body",-0.464215622232345,7.11947010417448,-5.76469666402017,1.5890860614243e-07,1.87962791593844e-05,7.14072579255083
"HS.370359","HS.370359",NA,NA,NA,0.414112668219261,10.8024873007253,5.75947865261173,1.62383271203269e-07,1.9119794462594e-05,7.12012576070221
"NOTCH1","NOTCH1","chr9",139408993,"Body",0.69672055166405,9.26623334560641,5.75878617158647,1.62849984381715e-07,1.9119794462594e-05,7.11739246808201
"PPP4R1","PPP4R1",NA,NA,NA,0.266889621805234,9.11176938557908,5.75673030398469,1.64243383948667e-07,1.92122334729622e-05,7.10927848704339
"ST6GALNAC5","ST6GALNAC5","chr1",77333159,"TSS200",-1.01139651969289,8.07729610801615,-5.75299971075503,1.66801922475742e-07,1.94290657026358e-05,7.09455761032107
"COX5A","COX5A","chr15",75230594,"TSS200",-0.434795963035436,11.7955702724011,-5.75224703433721,1.67322868669387e-07,1.94290657026358e-05,7.09158799876066
"CACNB2","CACNB2",NA,NA,NA,-0.416495277276113,7.32484908015356,-5.74779415773215,1.70437774436382e-07,1.97185308380778e-05,7.07402263909886
"LOC100131541","LOC100131541",NA,NA,NA,0.599918676681522,7.92603019099389,5.74529768985207,1.72209043382784e-07,1.98510060917609e-05,7.06417703969311
"DNAJC27","DNAJC27","chr2",25194829,"TSS200",-0.289340579296763,9.02908009095974,-5.74253676373012,1.74189072946037e-07,2.00064985956136e-05,7.05329037080695
"NME1","NME1",NA,NA,NA,-0.558770873629344,9.02958802411824,-5.74068340994386,1.75530791535088e-07,2.00549332053821e-05,7.04598349362728
"EVC","EVC","chr4",5712840,"TSS200",0.111607350282777,6.66773554150889,5.73997782740219,1.7604426328763e-07,2.00549332053821e-05,7.0432019604227
"ZCCHC24","ZCCHC24","chr10",81205445,"TSS200",0.798029703486899,9.93897464406215,5.73934134533454,1.7650871811677e-07,2.00549332053821e-05,7.04069294605345
"POP7","POP7","chr7",100304693,"Body",-0.343809128360995,7.75030472571756,-5.73744083032437,1.77902761587069e-07,2.01411340796789e-05,7.03320174423074
"PIP5K2B","PIP5K2B",NA,NA,NA,0.608527078039627,11.4602381905507,5.73411808759788,1.80366127843028e-07,2.03473532121851e-05,7.02010687711283
"SPCS1","SPCS1",NA,NA,NA,-0.554185769494568,10.2810493893242,-5.73043798937997,1.83133655219205e-07,2.05863009590383e-05,7.00560707845237
"LILRA2","LILRA2",NA,NA,NA,0.383423339755433,7.0265932825932,5.72862998332882,1.84508604959093e-07,2.06281953415951e-05,6.99848474155795
"TRIM48","TRIM48","chr11",55029786,"1stExon",-0.314240863457392,7.07827052482087,-5.72823830310059,1.84807806845836e-07,2.06281953415951e-05,6.99694189686978
"A2BP1","A2BP1",NA,NA,NA,-0.528248631264173,7.67739368223334,-5.7261033686174,1.86447091304287e-07,2.06782860356295e-05,6.98853301515336
"B3GALNT1","B3GALNT1",NA,NA,NA,-0.430982652185522,8.50364821673215,-5.7253348796961,1.87040665741363e-07,2.06782860356295e-05,6.98550645780239
"VAMP2","VAMP2","chr17",8066184,"Body",-1.10716027741308,9.89935296914082,-5.72511156043407,1.87213504486614e-07,2.06782860356295e-05,6.98462698383183
"CD63","CD63",NA,NA,NA,0.400575827548984,9.34343889779031,5.72353632317044,1.88437142074531e-07,2.07411715408425e-05,6.97842377369672
"LOC390557","LOC390557",NA,NA,NA,0.582471395188906,9.58159915451941,5.72141925391105,1.90094089685576e-07,2.08511510139542e-05,6.97008789146014
"B3GNT1","B3GNT1","chr11",66116455,"TSS1500",-0.45825737442892,10.4139527483064,-5.71657605560713,1.93938835102788e-07,2.11442259864863e-05,6.95102245396861
"RAXL1","RAXL1",NA,NA,NA,0.800183998279973,10.7541752268117,5.71637511789806,1.94099992494243e-07,2.11442259864863e-05,6.95023158968858
"CACNG3","CACNG3","chr16",24372930,"Body",-0.784574095844855,9.84868902067144,-5.70978812347199,1.99456601124324e-07,2.15829066186775e-05,6.9243120072634
"BEND7","BEND7","chr10",13482639,"Body",0.199902137655175,7.10928597587669,5.70974918497368,1.99488695245189e-07,2.15829066186775e-05,6.92415882011138
"C2ORF30","C2ORF30",NA,NA,NA,-0.648368918418527,9.48979406441088,-5.70865883572561,2.00389457679939e-07,2.1601182138772e-05,6.91986946383535
"TRIM56","TRIM56","chr7",100731366,"Body",0.523121368611148,7.84513089122644,5.7078978898892,2.01020464698351e-07,2.1601182138772e-05,6.91687614533686
"TMEM177","TMEM177",NA,NA,NA,-0.263636608811711,7.3642926374214,-5.6998612744531,2.07805394764587e-07,2.22548345068831e-05,6.88527212263846
"CSNK2A1","CSNK2A1",NA,NA,NA,-0.251049824547463,7.25067124455303,-5.69831057803622,2.0914029426597e-07,2.23223815765362e-05,6.87917599579956
"RBM17","RBM17",NA,NA,NA,0.410764760752008,10.5273970429477,5.69649629343741,2.10712823965474e-07,2.23932800389393e-05,6.87204446616222
"NPTXR","NPTXR","chr22",39240100,"TSS200",-0.550802229057619,7.21456536599139,-5.69591700132115,2.11217373237945e-07,2.23932800389393e-05,6.86976759031641
"ATP6V1G2","ATP6V1G2",NA,NA,NA,-0.927576746270578,10.350061821634,-5.69253857257617,2.1418369343264e-07,2.26320769393823e-05,6.85649066052918
"DOLK","DOLK",NA,NA,NA,-0.233892257126617,7.31424114847223,-5.68966223412128,2.16741474030269e-07,2.28262615506961e-05,6.8451893248457
"TBCA","TBCA","chr5",77071865,"Body",-0.296953784668087,11.0720694440528,-5.68510369316686,2.20856890906163e-07,2.31826604030641e-05,6.82728307052357
"AHNAK","AHNAK","chr11",62273116,"Body",0.793496975323054,9.30720154406243,5.68254231310568,2.23202951567643e-07,2.33515959230834e-05,6.81722426278837
